file,title,author,current_t,note_year,master_id,master_time,suggested_t,status,confidence,evidence,verification_status,id
第十一站.md,第十一站,艾米莉·圣约翰·曼德尔,T6,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0434
第十二夜.md,第十二夜,莎士比亚,T2,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-2112
第四间冰期.md,第四间冰期,安部公房,T5,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0441
等待戈多.md,等待戈多,萨缪尔·贝克特,T5,,CANON-158,1952,T5,PASS,HIGH,CANON-158 首次成书_出版时间=1952,自动通过,WL-WORK-1825
等待的岁月.md,等待的岁月,圆地文子,T2,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-1242
等待野蛮人.md,等待野蛮人,J.M.库切,T6,,CANON-262,1980,,BOUNDARY,HIGH,CANON-262 首次成书_出版时间=1980 (BOUNDARY_DATE),需复核,WL-WORK-3199
简·布罗迪小姐的青春.md,简·布罗迪小姐的青春,穆丽尔·斯帕克,T5,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-1827
简·爱.md,简·爱,夏洛蒂·勃朗特,T3,,CANON-091,1847,T3,PASS,HIGH,CANON-091 首次成书_出版时间=1847,自动通过,WL-WORK-1243
米德尔马契.md,米德尔马契,乔治·艾略特,T3,,CANON-098,1871—1872,T3,PASS,HIGH,CANON-098 首次成书_出版时间=1871—1872,自动通过,WL-WORK-1244
米德洛锡安的心.md,米德洛锡安的心,沃尔特·司各特,T3,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-1245
米泽丽.md,米泽丽,斯蒂芬·金,T6,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0794
精灵宝钻.md,精灵宝钻,J.R.R.托尔金,T5,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0796
精灵王之女.md,精灵王之女,邓萨尼勋爵,T4,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0797
素食者.md,素食者,韩江,T6,2007,,,T6,PASS,HIGH,note.year=2007,个人补录,WL-WORK-2721
索列姆之歌.md,索列姆之歌,佚名,T1,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-1491
索拉里斯星.md,索拉里斯星,斯坦尼斯瓦夫·莱姆,T5,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0332
紫丁香庄事件.md,紫丁香庄事件,鲇川哲也,T5,,,,,REVIEW,,缺少可靠年代证据,需复核,WL-WORK-0160
紫电青霜.md,紫电青霜,诸葛青云,T5,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-2591
紫线镇尼巡逻队.md,紫线镇尼巡逻队,迪帕·阿纳帕拉,T6,,,,,REVIEW,,缺少可靠年代证据,需复核,WL-WORK-3147
紫色姐妹花.md,紫色姐妹花,爱丽丝·沃克,T6,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-1247
紫色木槿.md,紫色木槿,奇玛曼达·恩戈齐·阿迪奇埃,T6,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-1248
紫艾草骑士.md,紫艾草骑士,赞恩·格雷,T4,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-2592
繁花.md,繁花,金宇澄,T6,,,,,REVIEW,,缺少可靠年代证据,需复核,WL-WORK-2885
红与黑.md,红与黑,司汤达,T3,,CANON-105,1830,T3,PASS,HIGH,CANON-105 首次成书_出版时间=1830,自动通过,WL-WORK-1250
红姐妹玛丽.md,红姐妹玛丽,朱莉娅·彼得金,T4,,,,,REVIEW,,缺少可靠年代证据,需复核,WL-WORK-2967
红字.md,红字,霍桑,T3,,CANON-130,1850,T3,PASS,HIGH,CANON-130 首次成书_出版时间=1850,自动通过,WL-WORK-1251
红屋骑士.md,红屋骑士,大仲马,T3,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-2593
红拂夜奔.md,红拂夜奔,王小波,T6,,,,,REVIEW,,缺少可靠年代证据,个人补录,WL-WORK-2693
红楼梦.md,红楼梦,曹雪芹,T2,,CANON-037,18世纪中叶,T2,PASS,HIGH,CANON-037 首次成书_出版时间=18世纪中叶,手工核验,WL-WORK-1252
红死病的假面.md,红死病的假面,爱伦·坡,T3,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0798
红火星.md,红火星,金·斯坦利·罗宾逊,T6,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0374
红玫瑰与白玫瑰.md,红玫瑰与白玫瑰,张爱玲,T4,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-2114
红色尖叫.md,红色尖叫,玛丽·威利斯·沃克,T6,,,,,REVIEW,,缺少可靠年代证据,需复核,WL-WORK-3121
红色收获.md,红色收获,达希尔·哈米特,T4,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0070
红衫.md,红衫,约翰·斯卡尔齐,T6,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0486
红钉.md,红钉,罗伯特·E.霍华德,T4,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0799
红高粱家族.md,红高粱家族,莫言,T6,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-1255
红龙.md,红龙,托马斯·哈里斯,T6,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0124
约伯记.md,约伯记,佚名,T0,,CANON-010,约前7—前4世纪,T0,PASS,HIGH,CANON-010 首次成书_出版时间=约前7—前4世纪,自动通过,WL-WORK-1492
约婚夫妇.md,约婚夫妇,曼佐尼,T3,,CANON-219,1827/1842,T3,PASS,HIGH,CANON-219 首次成书_出版时间=1827/1842,自动通过,WL-WORK-1256
约翰·契弗短篇小说集.md,约翰·契弗短篇小说集,约翰·契弗,T5,,,,,REVIEW,,缺少可靠年代证据,需复核,WL-WORK-2999
纪之川.md,纪之川,有吉佐和子,T5,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-1257
纯洁的血.md,纯洁的血,阿图罗·佩雷斯-雷维特,T6,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-2596
纯真年代.md,纯真年代,伊迪丝·华顿,T4,1920,,,T4,PASS,HIGH,note.year=1920,自动通过,WL-WORK-2116
纳特·特纳的自白.md,纳特·特纳的自白,威廉·斯蒂伦,T5,,,,,REVIEW,,缺少可靠年代证据,需复核,WL-WORK-2994
纺银.md,纺银,娜奥米·诺维克,T6,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0800
纽约2140.md,纽约2140,金·斯坦利·罗宾逊,T6,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0429
纽约诗人.md,纽约诗人,加西亚·洛尔迦,T4,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-1829
组织部来了个年轻人.md,组织部来了个年轻人,王蒙,T5,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-1830
细雪.md,细雪,谷崎润一郎,T5,1948,CANON-054,1943—1948,T5,PASS,HIGH,note.year=1948,自动通过,WL-WORK-1258
织工.md,织工,克莱夫·巴克,T6,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0801
终极实验.md,终极实验,罗伯特·J·索耶,T6,,,,,REVIEW,,缺少可靠年代证据,需复核,WL-WORK-2942
终结的感觉.md,终结的感觉,朱利安·巴恩斯,T6,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-2118
绑架.md,绑架,罗伯特·路易斯·史蒂文森,T3,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0802
结局.md,结局,博尔赫斯,T5,1953,,,T5,PASS,HIGH,note.year=1953,人工核验,WL-WORK-2597
给樱桃以性别.md,给樱桃以性别,珍妮特·温特森,T6,,,,,REVIEW,,缺少可靠年代证据,个人补录,WL-WORK-2689
绝代双骄.md,绝代双骄,古龙,T5,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-2598
续小五义.md,续小五义,石玉昆,T3,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-2600
绳结与十字架.md,绳结与十字架,伊恩·兰金,T6,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0111
维吉尔之死.md,维吉尔之死,赫尔曼·布洛赫,T5,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-1832
绿山墙的安妮.md,绿山墙的安妮,L.M.蒙哥马利,T4,,CANON-287,1908,T4,PASS,HIGH,CANON-287 首次成书_出版时间=1908,自动通过,WL-WORK-1259
绿房子.md,绿房子,巴尔加斯·略萨,T5,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-1833
绿火星.md,绿火星,金·斯坦利·罗宾逊,T6,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0375
绿茶.md,绿茶,谢里登·勒法努,T3,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0804
缓流.md,缓流,尼古拉·格里菲斯,T6,,,,,REVIEW,,缺少可靠年代证据,需复核,WL-WORK-2943
缩小的人.md,缩小的人,理查德·麦瑟森,T5,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0806
网络效应.md,网络效应,玛莎·威尔斯,T6,,,,,REVIEW,,缺少可靠年代证据,需复核,WL-WORK-2925
罗兰之歌.md,罗兰之歌,佚名,T1,,CANON-020,约1100,T1,PASS,HIGH,CANON-020 首次成书_出版时间=约1100,自动通过,WL-WORK-1262
罗密欧与朱丽叶.md,罗密欧与朱丽叶,莎士比亚,T2,,CANON-073,约1595,T2,PASS,HIGH,CANON-073 首次成书_出版时间=约1595,自动通过,WL-WORK-2119
罗布·罗伊.md,罗布·罗伊,沃尔特·司各特,T3,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-1263
罗摩功行录.md,罗摩功行录,杜勒西达斯,T2,1574,,,T2,PASS,HIGH,note.year=1574,手工核验,WL-WORK-T2-RAMCHARITMANAS
罗摩衍那.md,罗摩衍那,蚁垤,T0,,CANON-012,约前5世纪—3世纪,T0,PASS,HIGH,CANON-012 首次成书_出版时间=约前5世纪—3世纪,自动通过,WL-WORK-1493
罗斯玛丽的婴儿.md,罗斯玛丽的婴儿,艾拉·莱文,T5,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0808
罗杰疑案.md,罗杰疑案,阿加莎·克里斯蒂,T4,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0022
罗生门·鼻.md,罗生门·鼻,芥川龙之介,T4,,CANON-052,1915—1920年代,T4,PASS,HIGH,CANON-052 首次成书_出版时间=1915—1920年代,需复核,WL-WORK-2818
罗马帽子之谜.md,罗马帽子之谜,埃勒里·奎因,T4,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0039
罪与罚.md,罪与罚,陀思妥耶夫斯基,T3,,CANON-118,1866,T3,PASS,HIGH,CANON-118 首次成书_出版时间=1866,需复核,WL-WORK-2839
罪恶之谋.md,罪恶之谋,P.D.詹姆斯,T5,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0104
羊群抬头.md,羊群抬头,约翰·布鲁纳,T5,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-1265
羊脂球.md,羊脂球,莫泊桑,T3,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-2120
美丽新世界.md,美丽新世界,赫胥黎,T4,,CANON-144,1932,T4,PASS,HIGH,CANON-144 首次成书_出版时间=1932,自动通过,WL-WORK-0284
美丽线.md,美丽线,艾伦·霍林赫斯特,T6,,,,,REVIEW,,缺少可靠年代证据,需复核,WL-WORK-3063
美丽者尚未诞生.md,美丽者尚未诞生,阿伊·克韦·阿尔马,T5,,CANON-259,1968,T5,PASS,HIGH,CANON-259 首次成书_出版时间=1968,自动通过,WL-WORK-1834
美国众神.md,美国众神,尼尔·盖曼,T6,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0809
美国佬.md,美国佬,奇玛曼达·恩戈齐·阿迪奇埃,T6,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-1266
美国牧歌.md,美国牧歌,菲利普·罗斯,T6,,,,,REVIEW,,缺少可靠年代证据,需复核,WL-WORK-3014
美国纪行.md,美国纪行,查尔斯·狄更斯,T3,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-1495
美狄亚.md,美狄亚,欧里庇得斯,T0,,CANON-007,前431,T0,PASS,HIGH,CANON-007 首次成书_出版时间=前431,自动通过,WL-WORK-1496
羚羊与秧鸡.md,羚羊与秧鸡,玛格丽特·阿特伍德,T6,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0364
群山回唱.md,群山回唱,卡勒德·胡赛尼,T6,,,,,REVIEW,,缺少可靠年代证据,个人补录,WL-WORK-2714
群星，我的归宿.md,群星，我的归宿,阿尔弗雷德·贝斯特,T5,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0321
群魔.md,群魔,陀思妥耶夫斯基,T3,,CANON-120,1872,T3,PASS,HIGH,CANON-120 首次成书_出版时间=1872,需复核,WL-WORK-2841
羽化.md,羽化,奥克塔维娅·巴特勒,T6,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0812
老人与古人的谈话.md,老人与古人的谈话,佚名,T0,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-1497
老人与海.md,老人与海,海明威,T5,,CANON-168,1952,T5,PASS,HIGH,CANON-168 首次成书_出版时间=1952,自动通过,WL-WORK-0814
老人的战争.md,老人的战争,约翰·斯卡尔齐,T6,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0417
老保姆的故事.md,老保姆的故事,盖斯凯尔夫人,T3,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0815
老实人.md,老实人,伏尔泰,T2,1759,CANON-083,1759,T2,PASS,HIGH,note.year=1759,手工核验,WL-WORK-2122
老师好美.md,老师好美,严歌苓,T6,,,,,REVIEW,,缺少可靠年代证据,个人补录,WL-WORK-2767
老无所依.md,老无所依,科马克·麦卡锡,T6,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-2601
老魔鬼.md,老魔鬼,金斯利·艾米斯,T6,,,,,REVIEW,,缺少可靠年代证据,需复核,WL-WORK-3052
耳语之人.md,耳语之人,约翰·狄克森·卡尔,T5,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0036
耶户伙伴.md,耶户伙伴,大仲马,T3,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-2602
耻.md,耻,J.M.库切,T6,,CANON-263,1999,T6,PASS,HIGH,CANON-263 首次成书_出版时间=1999,需复核,WL-WORK-3060
聊斋志异.md,聊斋志异,蒲松龄,T2,,CANON-035,约1679—1707,T2,PASS,HIGH,CANON-035 首次成书_出版时间=约1679—1707,手工核验,WL-WORK-0816
聪明的恋人.md,聪明的恋人,洛佩·德·维加,T2,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-2604
肯尼尔沃思堡.md,肯尼尔沃思堡,沃尔特·司各特,T3,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-1269
能干的麦克劳林一家.md,能干的麦克劳林一家,玛格丽特·威尔逊,T4,,,,,REVIEW,,缺少可靠年代证据,需复核,WL-WORK-2962
能面杀人事件.md,能面杀人事件,高木彬光,T5,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0158
脚镯记.md,脚镯记,伊兰戈·阿迪伽尔（传统归属）,T1,,CANON-226,约5—6世纪,T1,PASS,HIGH,CANON-226 首次成书_出版时间=约5—6世纪,需复核,WL-WORK-3175
自动钢琴.md,自动钢琴,库尔特·冯内古特,T5,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-1270
自由坠落.md,自由坠落,洛伊斯·麦克马斯特·比约德,T6,,,,,REVIEW,,缺少可靠年代证据,需复核,WL-WORK-2937
致命教育.md,致命教育,娜奥米·诺维克,T6,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0817
致我们终将逝去的青春.md,致我们终将逝去的青春,辛夷坞,T6,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-2123
致青春.md,致青春,辛夷坞,T6,,,,,REVIEW,,缺少可靠年代证据,个人补录,WL-WORK-2758
舒吉·贝恩.md,舒吉·贝恩,道格拉斯·斯图尔特,T6,,,,,REVIEW,,缺少可靠年代证据,需复核,WL-WORK-3077
航运新闻.md,航运新闻,安妮·普鲁,T6,,,,,REVIEW,,缺少可靠年代证据,需复核,WL-WORK-3010
船长血.md,船长血,拉斐尔·萨巴蒂尼,T4,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-2605
船难水手的故事.md,船难水手的故事,佚名,T0,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-1499
良心个案.md,良心个案,詹姆斯·布利什,T5,,,,,REVIEW,,缺少可靠年代证据,需复核,WL-WORK-2898
艳阳天.md,艳阳天,浩然,T5,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-1839
艾凡赫.md,艾凡赫,沃尔特·司各特,T3,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0818
芋虫.md,芋虫,江户川乱步,T4,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0819
芙蓉镇.md,芙蓉镇,古华,T6,,,,,REVIEW,,缺少可靠年代证据,需复核,WL-WORK-2858
芬克勒问题.md,芬克勒问题,霍华德·雅各布森,T6,,,,,REVIEW,,缺少可靠年代证据,需复核,WL-WORK-3068
芬尼根的守灵夜.md,芬尼根的守灵夜,詹姆斯·乔伊斯,T4,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-1841
花千骨.md,花千骨,果果,T6,,,,,REVIEW,,缺少可靠年代证据,个人补录,WL-WORK-2744
芳华.md,芳华,严歌苓,T6,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-2125
芽むしり仔撃ち ／ 摘芽弃子.md,芽むしり仔撃ち / 摘芽弃子,大江健三郎,T5,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-1272
苦力.md,苦力,穆尔克·拉吉·安纳德,T4,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-1843
苦行记.md,苦行记,马克·吐温,T3,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-1501
英国病人.md,英国病人,迈克尔·翁达杰,T6,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-1273
英格林萨迦.md,英格林萨迦,斯诺里·斯图鲁松,T1,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-1502
英雄们.md,英雄们,乔·阿伯克龙比,T6,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0821
英雄无泪.md,英雄无泪,古龙,T5,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-2607
英雄时代.md,英雄时代,柳建伟,T6,,,,,REVIEW,,缺少可靠年代证据,需复核,WL-WORK-2873
苹果车.md,苹果车,萧伯纳,T4,,,,,REVIEW,,缺少可靠年代证据,个人补录,WL-WORK-3219
茫茫黑夜漫游.md,茫茫黑夜漫游,塞利纳,T4,,CANON-198,1932,T4,PASS,HIGH,CANON-198 首次成书_出版时间=1932,自动通过,WL-WORK-1844
茶人三部曲.md,茶人三部曲,王旭烽,T6,,,,,REVIEW,,缺少可靠年代证据,需复核,WL-WORK-2869
茶馆.md,茶馆,老舍,T5,,CANON-047,1957,T5,PASS,HIGH,CANON-047 首次成书_出版时间=1957,个人补录,WL-WORK-2678
荆棘与玫瑰之庭.md,荆棘与玫瑰之庭,萨拉·J.马斯,T6,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0823
荆棘丛.md,荆棘丛,罗斯·托马斯,T6,,,,,REVIEW,,缺少可靠年代证据,需复核,WL-WORK-3111
荆棘之城.md,荆棘之城,萨拉·沃特斯,T6,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-1274
草.md,草,韩寒,T6,,,,,REVIEW,,缺少可靠年代证据,个人补录,WL-WORK-2677
草原上的火焰.md,草原上的火焰,显克维奇,T3,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-1275
草叶集.md,草叶集,沃尔特·惠特曼,T3,,CANON-216,1855—1892,,REVIEW,HIGH,CANON-216 首次成书_出版时间=1855—1892 (CROSSES_PERIODS),手工核验,WL-WORK-3167
荒凉山庄.md,荒凉山庄,查尔斯·狄更斯,T3,,CANON-095,1852—1853,T3,PASS,HIGH,CANON-095 首次成书_出版时间=1852—1853,需复核,WL-WORK-2835
荒原.md,荒原,T.S.艾略特,T4,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-1845
荒原狼.md,荒原狼,赫尔曼·黑塞,T4,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-1276
荒野侦探.md,荒野侦探,波拉尼奥,T6,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-1846
荨麻与骨头.md,荨麻与骨头,T·金费舍尔,T6,,,,,REVIEW,,缺少可靠年代证据,需复核,WL-WORK-2927
荷兰人.md,荷兰人,阿米里·巴拉卡,T5,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-1847
荷马颂歌.md,荷马颂歌,佚名,T0,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-1503
荷鲁斯与塞特之争.md,荷鲁斯与塞特之争,佚名,T0,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-1504
莉莉丝.md,莉莉丝,乔治·麦克唐纳,T4,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0825
莎士比亚十四行诗.md,莎士比亚十四行诗,莎士比亚,T2,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-2126
莫敲骨头.md,莫敲骨头,夏洛特·杰伊,T5,,,,,REVIEW,,缺少可靠年代证据,需复核,WL-WORK-3083
莫格街凶杀案.md,莫格街凶杀案,爱伦·坡,T3,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0006
莫泊桑短篇小说精选.md,莫泊桑短篇小说精选,莫泊桑,T3,,,,,REVIEW,,缺少可靠年代证据,个人补录,WL-WORK-2703
莫洛博士岛.md,莫洛博士岛,H.G.威尔斯,T4,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0274
莫雷尔的发明.md,莫雷尔的发明,阿道夫·比奥伊·卡萨雷斯,T4,,CANON-283,1940,T4,PASS,HIGH,CANON-283 首次成书_出版时间=1940,自动通过,WL-WORK-0469
莫雷拉.md,莫雷拉,爱伦·坡,T3,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0826
莱博维茨的赞歌.md,莱博维茨的赞歌,沃尔特·M.米勒,T5,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0322
莱奥帕尔迪诗选.md,莱奥帕尔迪诗选,贾科莫·莱奥帕尔迪,T3,,CANON-206,1818—1835,T3,PASS,HIGH,CANON-206 首次成书_出版时间=1818—1835,需复核,WL-WORK-3160
莱拉.md,莱拉,玛丽莲·罗宾逊,T6,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-1278
莱拉与马吉农（福祖里）.md,莱拉与马吉农（福祖里）,福祖里,T2,1536,,,T2,PASS,HIGH,note.year=1536,手工核验,WL-WORK-R1-FUZULI-LAYLA-MAJNUN
莱拉和马吉农.md,莱拉和马吉农,内扎米,T1,,CANON-062,1192,T1,PASS,HIGH,CANON-062 首次成书_出版时间=1192,自动通过,WL-WORK-2127
莱茵黄金路线.md,莱茵黄金路线,阿瑟·马林,T5,,,,,REVIEW,,缺少可靠年代证据,需复核,WL-WORK-3106
萌芽.md,萌芽,左拉,T3,,CANON-113,1885,T3,PASS,HIGH,CANON-113 首次成书_出版时间=1885,自动通过,WL-WORK-1279
萍踪侠影录.md,萍踪侠影录,梁羽生,T5,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-2609
萨兰丁之歌.md,萨兰丁之歌,盖伊·加夫里尔·凯,T6,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0827
萨加拉纳.md,萨加拉纳,吉马朗埃斯·罗萨,T5,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-1851
萨维尔.md,萨维尔,戴维·斯托里,T5,,,,,REVIEW,,缺少可靠年代证据,需复核,WL-WORK-3043
萨蒂利孔.md,萨蒂利孔,佩特罗尼乌斯,T0,,,,,REVIEW,,缺少可靠年代证据,手工核验,WL-WORK-T0-SATYRICON
蒙娜丽莎超速档.md,蒙娜丽莎超速档,威廉·吉布森,T6,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0390
蒙普拉森之虎.md,蒙普拉森之虎,拉斐尔·萨巴蒂尼,T4,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-2610
蒙梭罗夫人.md,蒙梭罗夫人,大仲马,T3,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-1281
蒙田随笔.md,蒙田随笔,米歇尔·德·蒙田,T2,,CANON-209,1580—1588,T2,PASS,HIGH,CANON-209 首次成书_出版时间=1580—1588,需复核,WL-WORK-3161
蓝圈人.md,蓝圈人,弗雷德·瓦尔加斯,T6,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0234
蓝房间.md,蓝房间,乔治·西默农,T5,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0229
蓝火星.md,蓝火星,金·斯坦利·罗宾逊,T6,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0376
蓝衣魔鬼.md,蓝衣魔鬼,沃尔特·莫斯利,T6,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0093
蓝鸟，蓝鸟.md,蓝鸟，蓝鸟,阿蒂卡·洛克,T6,,,,,REVIEW,,缺少可靠年代证据,需复核,WL-WORK-3144
蓼喰虫.md,蓼喰虫,谷崎润一郎,T4,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-1855
蔷薇园.md,蔷薇园,萨迪,T1,,CANON-244,1258,T1,PASS,HIGH,CANON-244 首次成书_出版时间=1258,需复核,WL-WORK-3186
薄伽梵往世书.md,薄伽梵往世书,佚名,T1,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-1505
薄伽梵歌.md,薄伽梵歌,佚名,T0,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-1506
藻海无边.md,藻海无边,简·里斯,T5,,CANON-275,1966,T5,PASS,HIGH,CANON-275 首次成书_出版时间=1966,自动通过,WL-WORK-1282
虚构集.md,虚构集,博尔赫斯,T4,,CANON-181,1944,T4,PASS,HIGH,CANON-181 首次成书_出版时间=1944,手工核验,WL-WORK-0470
虹.md,虹,D.H.劳伦斯,T4,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-1283
蛇与绳.md,蛇与绳,拉贾·拉奥,T5,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-1856
蛙.md,蛙,莫言,T6,,,,,REVIEW,,缺少可靠年代证据,需复核,WL-WORK-2880
蛛巢小径.md,蛛巢小径,伊塔洛·卡尔维诺,T5,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-1857
蛮王柯南.md,蛮王柯南,罗伯特·E.霍华德,T4,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0830
蛹.md,蛹,约翰·温德姆,T5,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-0316
蜘蛛女之吻.md,蜘蛛女之吻,曼努埃尔·普伊格,T5,,,,,REVIEW,,缺少可靠年代证据,自动通过,WL-WORK-1858
