tier,file,id,title,title_original,author,author_original,canon_id,awards,source_ref_keys,topics,deep_status,deep_earliest_year,deep_earliest_t,deep_first_publish_year,deep_first_publish_t,deep_title,deep_authors,deep_key,deep_year_count,deep_year_min,deep_year_max,deep_match_score,resolution_status,chosen_t,canonical_year_candidate,resolution_reason,author_only_status,author_only_proven_t,author_active_start,author_active_end,author_match_name,author_match_score,author_birth_year,author_death_year,author_key
P2_EXTERNAL_MATCH_FRIENDLY,The Saga of Billy the Kid.md,WL-WORK-2403,The Saga of Billy the Kid,,沃尔特·诺布尔·伯恩斯,Walter Noble Burns,,,batch6_source_refs,WL-TOPIC-Q15;WL-TOPIC-Q15-OUTLAW,STABLE_T,1926,T4,1926,T4,The saga of Billy the Kid,Walter Noble Burns,/works/OL22332W,13,1926,2014,2.000,SAFE_T,T4,1926,强标题+作者匹配；最早版次年份与 first_publish_year 落在同一 T,ACTIVE_RANGE_SPANS_T:1881-1932:T3-T4,,,,,,,,
P2_EXTERNAL_MATCH_FRIENDLY,The Scottish Chiefs.md,WL-WORK-0952,The Scottish Chiefs,,简·波特,Jane Porter,,,batch2_source_refs,WL-TOPIC-G44-HISTORICAL,STABLE_T,1796,T2,1796,T2,The Scottish chiefs,Jane Porter,/works/OL39469740W,9,1796,1895,2.000,SAFE_T,T2,1796,强标题+作者匹配；最早版次年份与 first_publish_year 落在同一 T,ACTIVE_RANGE_SPANS_T:1790-1850:T2-T3,,,,,,,,
P2_EXTERNAL_MATCH_FRIENDLY,The Shootist.md,WL-WORK-2405,The Shootist,,格伦登·斯沃索特,Glendon Swarthout,,,batch6_source_refs,WL-TOPIC-Q15;WL-TOPIC-Q15-WESTERN;WL-TOPIC-Q15-PIRATE,STABLE_T,1975,T5,1975,T5,The Shootist,Glendon Fred Swarthout,/works/OL2674250W,7,1975,2011,1.872,SAFE_T,T5,1975,强标题+作者匹配；最早版次年份与 first_publish_year 落在同一 T,ACTIVE_RANGE_SPANS_T:1933-1992:T4-T6,,,,,,,,
P2_EXTERNAL_MATCH_FRIENDLY,The Sisters Brothers.md,WL-WORK-2406,The Sisters Brothers,,帕特里克·德威特,Patrick deWitt,,,batch6_source_refs,WL-TOPIC-Q15;WL-TOPIC-Q15-WESTERN;WL-TOPIC-Q15-OUTLAW,STABLE_T,2011,T6,2011,T6,The Sisters Brothers,Patrick deWitt,/works/OL16190670W,1,2011,2011,2.000,SAFE_T,T6,2011,强标题+作者匹配；最早版次年份与 first_publish_year 落在同一 T,NO_BIRTH,,,,,,,,
P2_EXTERNAL_MATCH_FRIENDLY,The Sunne in Splendour.md,WL-WORK-0953,The Sunne in Splendour,,莎伦·凯·彭曼,Sharon Kay Penman,,,batch2_source_refs,WL-TOPIC-G44-HISTORICAL,STABLE_T,1983,T6,1983,T6,The sunne in splendour,Sharon Kay Penman,/works/OL7971334W,2,1983,1984,2.000,SAFE_T,T6,1983,强标题+作者匹配；最早版次年份与 first_publish_year 落在同一 T,NO_BIRTH,,,,,,,,
P2_EXTERNAL_MATCH_FRIENDLY,The Surrounded.md,WL-WORK-2411,The Surrounded,,达西·麦克尼克尔,D'Arcy McNickle,,,batch6_source_refs,WL-TOPIC-Q15;WL-TOPIC-Q15-WESTERN,STABLE_T,1936,T4,1936,T4,The surrounded,D'Arcy McNickle,/works/OL4280995W,3,1936,1990,2.000,SAFE_T,T4,1936,强标题+作者匹配；最早版次年份与 first_publish_year 落在同一 T,ACTIVE_RANGE_SPANS_T:1919-1977:T4-T5,,,,,,,,
P2_EXTERNAL_MATCH_FRIENDLY,The Thousand Crimes of Ming Tsu.md,WL-WORK-2414,The Thousand Crimes of Ming Tsu,,汤姆·林,Tom Lin,,,batch6_source_refs,WL-TOPIC-Q15;WL-TOPIC-Q15-WESTERN;WL-TOPIC-Q15-OUTLAW,STABLE_T,2021,T6,2021,T6,The Thousand Crimes of Ming Tsu,Tom Lin,/works/OL24347924W,2,2021,2022,2.000,SAFE_T,T6,2021,强标题+作者匹配；最早版次年份与 first_publish_year 落在同一 T,NO_BIRTH,,,,,,,,
P2_EXTERNAL_MATCH_FRIENDLY,The Valleys of the Assassins.md,WL-WORK-1382,The Valleys of the Assassins,,弗雷娅·斯塔克,Freya Stark,,,batch3_source_refs,WL-TOPIC-G7-TRAVEL,STABLE_T,1978,T5,1978,T5,The Valley of the Assassins,Freya Stark,/works/OL45275165W,1,1978,1978,1.982,SAFE_T,T5,1978,强标题+作者匹配；最早版次年份与 first_publish_year 落在同一 T,ACTIVE_RANGE_SPANS_T:1908-1993:T4-T6,,,,,,,,
P2_EXTERNAL_MATCH_FRIENDLY,The Wedding Date.md,WL-WORK-1995,The Wedding Date,,贾丝明·吉洛里,Jasmine Guillory,,,batch5_source_refs,WL-TOPIC-Q2-LOVE,STABLE_T,2018,T6,2018,T6,The wedding date,Jasmine Guillory,/works/OL19670214W,2,2018,2019,2.000,SAFE_T,T6,2018,强标题+作者匹配；最早版次年份与 first_publish_year 落在同一 T,NO_BIRTH,,,,,,,,
P2_EXTERNAL_MATCH_FRIENDLY,These Thousand Hills.md,WL-WORK-2421,These Thousand Hills,,A.B.格思里,A.B. Guthrie Jr.,,,batch6_source_refs,WL-TOPIC-Q15;WL-TOPIC-Q15-WESTERN,STABLE_T,1956,T5,1956,T5,These thousand hills,A. B. Guthrie,/works/OL2944433W,6,1956,1995,1.880,SAFE_T,T5,1956,强标题+作者匹配；最早版次年份与 first_publish_year 落在同一 T,NO_BIRTH,,,,,,,,
P2_EXTERNAL_MATCH_FRIENDLY,Things Have Gotten Worse Since We Last Spoke.md,WL-WORK-0549,Things Have Gotten Worse Since We Last Spoke,,埃里克·拉罗卡,Eric LaRocca,,,batch1_source_refs,WL-TOPIC-G45-HORROR,STABLE_T,2021,T6,2021,T6,Things Have Gotten Worse Since We Last Spoke,Eric LaRocca,/works/OL24627202W,1,2021,2021,2.000,SAFE_T,T6,2021,强标题+作者匹配；最早版次年份与 first_publish_year 落在同一 T,NO_BIRTH,,,,,,,,
P2_EXTERNAL_MATCH_FRIENDLY,Tlingit Myths and Texts.md,WL-WORK-1383,Tlingit Myths and Texts,,约翰·R.斯旺顿,John R. Swanton,,,batch3_source_refs,WL-TOPIC-G1-MYTH,STABLE_T,1909,T4,1909,T4,Tlingit myths and texts,John Reed Swanton,/works/OL7677871W,10,1909,2022,1.903,SAFE_T,T4,1909,强标题+作者匹配；最早版次年份与 first_publish_year 落在同一 T,NO_BIRTH,,,,,,,,
P2_EXTERNAL_MATCH_FRIENDLY,Travels in West Africa.md,WL-WORK-1385,Travels in West Africa,,玛丽·金斯利,Mary Kingsley,,,batch3_source_refs,WL-TOPIC-G7-TRAVEL,STABLE_T,2011,T6,2011,T6,Travels in West Africa,Mary Kingsley,/works/OL28345059W,9,2011,2020,2.000,SAFE_T,T6,2011,强标题+作者匹配；最早版次年份与 first_publish_year 落在同一 T,NO_BIRTH,,,,,,,,
P2_EXTERNAL_MATCH_FRIENDLY,Unbeaten Tracks in Japan.md,WL-WORK-1388,Unbeaten Tracks in Japan,,伊莎贝拉·伯德,Bird,,,batch3_source_refs,WL-TOPIC-G7-TRAVEL,STABLE_T,2016,T6,2016,T6,Unbeaten Tracks in Japan,Bird,/works/OL21121326W,1,2016,2016,2.000,SAFE_T,T6,2016,强标题+作者匹配；最早版次年份与 first_publish_year 落在同一 T,NO_BIRTH,,,,,,,,
P2_EXTERNAL_MATCH_FRIENDLY,Uncanny Stories.md,WL-WORK-0551,Uncanny Stories,,梅·辛克莱,May Sinclair,,,batch1_source_refs,WL-TOPIC-G45-HORROR,STABLE_T,1923,T4,1923,T4,Uncanny stories,May Sinclair,/works/OL199990W,5,1923,2022,2.000,SAFE_T,T4,1923,强标题+作者匹配；最早版次年份与 first_publish_year 落在同一 T,ACTIVE_RANGE_SPANS_T:1878-1946:T3-T5,,,,,,,,
P2_EXTERNAL_MATCH_FRIENDLY,Under the Feet of Jesus.md,WL-WORK-2426,Under the Feet of Jesus,,海伦娜·玛丽亚·比拉蒙特斯,Helena María Viramontes,,,batch6_source_refs,WL-TOPIC-Q15;WL-TOPIC-Q15-WESTERN,STABLE_T,1995,T6,1995,T6,Under the feet of Jesus,Helena María Viramontes,/works/OL3086852W,2,1995,1996,2.000,SAFE_T,T6,1995,强标题+作者匹配；最早版次年份与 first_publish_year 落在同一 T,ACTIVE_RANGE_SPANS_T:1969-2026:T5-T6,,,,,,,,
P2_EXTERNAL_MATCH_FRIENDLY,Under the Red Robe.md,WL-WORK-2427,Under the Red Robe,,斯坦利·韦曼,Stanley Weyman,,,batch6_source_refs,WL-TOPIC-Q15;WL-TOPIC-Q15-SWASHBUCKLER,STABLE_T,1949,T5,1949,T5,under the red robe,stanley j. weyman,/works/OL43384499W,1,1949,1949,1.933,SAFE_T,T5,1949,强标题+作者匹配；最早版次年份与 first_publish_year 落在同一 T,NO_BIRTH,,,,,,,,
P2_EXTERNAL_MATCH_FRIENDLY,Undertones of War.md,WL-WORK-1997,Undertones of War,,埃德蒙·布伦登,Edmund Blunden,,,batch5_source_refs,WL-TOPIC-Q6-WAR,STABLE_T,1928,T4,1928,T4,Undertones of war,Edmund Blunden,/works/OL1133265W,14,1928,2007,2.000,SAFE_T,T4,1928,强标题+作者匹配；最早版次年份与 first_publish_year 落在同一 T,ACTIVE_RANGE_SPANS_T:1911-1974:T4-T5,,,,,,,,
P2_EXTERNAL_MATCH_FRIENDLY,Unsouled.md,WL-WORK-0553,Unsouled,,威尔·怀特,Will Wight,,,batch1_source_refs,WL-TOPIC-G45-FANTASY,STABLE_T,2017,T6,2017,T6,Unsouled,Will Wight,/works/OL20781727W,2,2017,2021,2.000,SAFE_T,T6,2017,强标题+作者匹配；最早版次年份与 first_publish_year 落在同一 T,NO_BIRTH,,,,,,,,
P2_EXTERNAL_MATCH_FRIENDLY,Video Night in Kathmandu.md,WL-WORK-1389,Video Night in Kathmandu,,皮科·艾尔,Pico Iyer,,,batch3_source_refs,WL-TOPIC-G7-TRAVEL,STABLE_T,1988,T6,1988,T6,Video night in Kathmandu,Pico Iyer,/works/OL15875387W,4,1988,2001,2.000,SAFE_T,T6,1988,强标题+作者匹配；最早版次年份与 first_publish_year 落在同一 T,ACTIVE_RANGE_SPANS_T:1972-2026:T5-T6,,,,,,,,
P2_EXTERNAL_MATCH_FRIENDLY,Vox.md,WL-WORK-0955,Vox,,克里斯蒂娜·达尔彻,Christina Dalcher,,,batch2_source_refs,WL-TOPIC-G46-DYSTOPIA,STABLE_T,2018,T6,2018,T6,Vox,Christina Dalcher,/works/OL19765094W,2,2018,2019,2.000,SAFE_T,T6,2018,强标题+作者匹配；最早版次年份与 first_publish_year 落在同一 T,NO_BIRTH,,,,,,,,
P2_EXTERNAL_MATCH_FRIENDLY,War Trash.md,WL-WORK-1999,War Trash,,哈金,Ha Jin,,,batch5_source_refs,WL-TOPIC-Q6-WAR,STABLE_T,2004,T6,2004,T6,War trash,Ha Jin,/works/OL14553W,2,2004,2005,2.000,SAFE_T,T6,2004,强标题+作者匹配；最早版次年份与 first_publish_year 落在同一 T,ACTIVE_RANGE_SPANS_T:1971-2026:T5-T6,,,,,,,,
P2_EXTERNAL_MATCH_FRIENDLY,Warlock.md,WL-WORK-2428,Warlock,,奥克利·霍尔,Oakley Hall,,,batch6_source_refs,WL-TOPIC-Q15;WL-TOPIC-Q15-WESTERN,STABLE_T,1958,T5,1958,T5,Warlock,Oakley Hall,/works/OL1896481W,5,1958,2005,2.000,SAFE_T,T5,1958,强标题+作者匹配；最早版次年份与 first_publish_year 落在同一 T,ACTIVE_RANGE_SPANS_T:1935-2008:T4-T6,,,,,,,,
P2_EXTERNAL_MATCH_FRIENDLY,West with the Night.md,WL-WORK-0554,West with the Night,,贝丽尔·马卡姆,Beryl Markham,,,batch1_source_refs,WL-TOPIC-G45-ADVENTURE,STABLE_T,1942,T4,1942,T4,West with the night,Beryl Markham,/works/OL3471099W,21,1942,2018,2.000,SAFE_T,T4,1942,强标题+作者匹配；最早版次年份与 first_publish_year 落在同一 T,ACTIVE_RANGE_SPANS_T:1917-1986:T4-T6,,,,,,,,
P2_EXTERNAL_MATCH_FRIENDLY,"Whitney, My Love.md",WL-WORK-2000,"Whitney, My Love",,朱迪思·麦克诺特,Judith McNaught,,,batch5_source_refs,WL-TOPIC-Q2-LOVE,STABLE_T,1985,T6,1985,T6,"Whitney, My Love",Judith McNaught,/works/OL152332W,12,1985,2008,2.000,SAFE_T,T6,1985,强标题+作者匹配；最早版次年份与 first_publish_year 落在同一 T,ACTIVE_RANGE_SPANS_T:1959-2026:T5-T6,,,,,,,,
P2_EXTERNAL_MATCH_FRIENDLY,Who Remembers the Sea.md,WL-WORK-2001,Who Remembers the Sea,,穆罕默德·迪布,Mohammed Dib,,,batch5_source_refs,WL-TOPIC-Q6-WAR,STABLE_T,1985,T6,1985,T6,Who remembers the sea,Mohammed Dib,/works/OL11457666W,1,1985,1985,2.000,SAFE_T,T6,1985,强标题+作者匹配；最早版次年份与 first_publish_year 落在同一 T,NO_BIRTH,,,,,,,,
P2_EXTERNAL_MATCH_FRIENDLY,Winter in the Blood.md,WL-WORK-2431,Winter in the Blood,,詹姆斯·韦尔奇,James Welch,,,batch6_source_refs,WL-TOPIC-Q15;WL-TOPIC-Q15-WESTERN,STABLE_T,1974,T5,1974,T5,Winter in the blood,James Welch,/works/OL46517W,4,1974,2008,2.000,SAFE_T,T5,1974,强标题+作者匹配；最早版次年份与 first_publish_year 落在同一 T,NO_BIRTH,,,,,,,,
P2_EXTERNAL_MATCH_FRIENDLY,With Clive in India.md,WL-WORK-0555,With Clive in India,,G.A.亨蒂,G. A. Henty,,,batch1_source_refs,WL-TOPIC-G45-ADVENTURE,STABLE_T,1883,T3,1883,T3,With Clive in India,G. A. Henty,/works/OL44678460W,1,1883,1883,2.000,SAFE_T,T3,1883,强标题+作者匹配；最早版次年份与 first_publish_year 落在同一 T,ACTIVE_RANGE_SPANS_T:1847-1902:T3-T4,,,,,,,,
P2_EXTERNAL_MATCH_FRIENDLY,With His Pistol in His Hand.md,WL-WORK-2432,With His Pistol in His Hand,,阿梅里科·帕雷德斯,Américo Paredes,,,batch6_source_refs,WL-TOPIC-Q15;WL-TOPIC-Q15-OUTLAW,STABLE_T,1958,T5,1958,T5,With his pistol in his hand,Américo Paredes,/works/OL1840695W,3,1958,2006,2.000,SAFE_T,T5,1958,强标题+作者匹配；最早版次年份与 first_publish_year 落在同一 T,NO_BIRTH,,,,,,,,
P2_EXTERNAL_MATCH_FRIENDLY,With Wolfe in Canada.md,WL-WORK-0556,With Wolfe in Canada,,G.A.亨蒂,G. A. Henty,,,batch1_source_refs,WL-TOPIC-G45-ADVENTURE,STABLE_T,1832,T3,1832,T3,With Wolfe in Canada,G. A. Henty,/works/OL39472919W,1,1832,1832,2.000,SAFE_T,T3,1832,强标题+作者匹配；最早版次年份与 first_publish_year 落在同一 T,ACTIVE_RANGE_SPANS_T:1847-1902:T3-T4,,,,,,,,
P2_EXTERNAL_MATCH_FRIENDLY,Wounds.md,WL-WORK-0557,Wounds,,内森·巴林拉德,Nathan Ballingrud,,,batch1_source_refs,WL-TOPIC-G45-HORROR,STABLE_T,2019,T6,2019,T6,Wounds,Nathan Ballingrud,/works/OL20151193W,1,2019,2019,2.000,SAFE_T,T6,2019,强标题+作者匹配；最早版次年份与 first_publish_year 落在同一 T,NO_BIRTH,,,,,,,,
P2_EXTERNAL_MATCH_FRIENDLY,不再存在的女人.md,WL-WORK-0230,不再存在的女人,Celle qui n'était plus,布瓦洛-纳尔瑟雅克,Boileau-Narcejac,,,,WL-TOPIC-G45-MYSTERY,STABLE_T,1952,T5,1952,T5,Celle qui n'était plus =,Boileau-Narcejac,/works/OL3600939W,1,1952,1952,2.000,SAFE_T,T5,1952,强标题+作者匹配；最早版次年份与 first_publish_year 落在同一 T,NO_BIRTH,,,,,,,,
P2_EXTERNAL_MATCH_FRIENDLY,不要回头.md,WL-WORK-0224,不要回头,Don't Look Back,卡琳·福萨姆,Karin Fossum,,,,WL-TOPIC-G45-MYSTERY,STABLE_T,2004,T6,2004,T6,Don't Look Back,Karin Fossum,/works/OL35434599W,1,2004,2004,2.000,SAFE_T,T6,2004,强标题+作者匹配；最早版次年份与 first_publish_year 落在同一 T,NO_BIRTH,,,,,,,,
P2_EXTERNAL_MATCH_FRIENDLY,世界的用法.md,WL-WORK-1393,世界的用法,The Way of the World,尼古拉·布维耶,Nicolas Bouvier,,,batch3_source_refs,WL-TOPIC-G7-TRAVEL,STABLE_T,2009,T6,2009,T6,The way of the world,Nicolas Bouvier,/works/OL18643544W,1,2009,2009,2.000,SAFE_T,T6,2009,强标题+作者匹配；最早版次年份与 first_publish_year 落在同一 T,NO_BIRTH,,,,,,,,
P2_EXTERNAL_MATCH_FRIENDLY,乌鸦之黑.md,WL-WORK-0116,乌鸦之黑,Raven Black,安·克里夫斯,Ann Cleeves,,,,WL-TOPIC-G45-MYSTERY,STABLE_T,2006,T6,2006,T6,Raven Black,Ann Cleeves,/works/OL2445399W,8,2006,2025,2.000,SAFE_T,T6,2006,强标题+作者匹配；最早版次年份与 first_publish_year 落在同一 T,ACTIVE_RANGE_SPANS_T:1969-2026:T5-T6,,,,,,,,
P2_EXTERNAL_MATCH_FRIENDLY,人骨拼图.md,WL-WORK-0123,人骨拼图,The Bone Collector,杰弗里·迪弗,Jeffery Deaver,,,,WL-TOPIC-G45-MYSTERY,STABLE_T,2004,T6,2004,T6,The Bone Collector,Jeffery Deaver,/works/OL24275716W,2,2004,2008,2.000,SAFE_T,T6,2004,强标题+作者匹配；最早版次年份与 first_publish_year 落在同一 T,ACTIVE_RANGE_SPANS_T:1965-2026:T5-T6,,,,,,,,
P2_EXTERNAL_MATCH_FRIENDLY,全面混乱.md,WL-WORK-0240,全面混乱,Total Chaos,让-克洛德·伊佐,Jean-Claude Izzo,,,,WL-TOPIC-G45-MYSTERY,STABLE_T,2005,T6,2005,T6,Total Chaos,Jean-Claude Izzo,/works/OL8958593W,1,2005,2005,2.000,SAFE_T,T6,2005,强标题+作者匹配；最早版次年份与 first_publish_year 落在同一 T,ACTIVE_RANGE_SPANS_T:1960-2000:T5-T6,,,,,,,,
P2_EXTERNAL_MATCH_FRIENDLY,公主新娘.md,WL-WORK-2454,公主新娘,The Princess Bride,威廉·戈德曼,William Goldman,,,batch6_source_refs,WL-TOPIC-Q15;WL-TOPIC-Q15-SWASHBUCKLER,STABLE_T,1973,T5,1973,T5,The Princess Bride,William Goldman,/works/OL486967W,16,1973,2007,2.000,SAFE_T,T5,1973,强标题+作者匹配；最早版次年份与 first_publish_year 落在同一 T,NO_BIRTH,,,,,,,,
P2_EXTERNAL_MATCH_FRIENDLY,冬日女王.md,WL-WORK-0137,冬日女王,The Winter Queen,鲍里斯·阿库宁,Boris Akunin,,,,WL-TOPIC-G45-MYSTERY,STABLE_T,2002,T6,2002,T6,The Winter Queen,Boris Akunin,/works/OL8423434W,3,2002,2004,2.000,SAFE_T,T6,2002,强标题+作者匹配；最早版次年份与 first_publish_year 落在同一 T,NO_BIRTH,,,,,,,,
P2_EXTERNAL_MATCH_FRIENDLY,原野奇侠.md,WL-WORK-2473,原野奇侠,Shane,杰克·谢弗,Jack Schaefer,,,batch6_source_refs,WL-TOPIC-Q15;WL-TOPIC-Q15-WESTERN,STABLE_T,1920,T4,1920,T4,Shane,Jack Schaefer,/works/OL3916716W,19,1920,2005,2.000,SAFE_T,T4,1920,强标题+作者匹配；最早版次年份与 first_publish_year 落在同一 T,ACTIVE_RANGE_SPANS_T:1922-1991:T4-T6,,,,,,,,
P2_EXTERNAL_MATCH_FRIENDLY,召唤魔鬼.md,WL-WORK-0069,召唤魔鬼,Whistle Up the Devil,德里克·史密斯,Derek Smith,,,,WL-TOPIC-G45-MYSTERY,STABLE_T,2015,T6,2015,T6,Whistle Up the Devil,Derek Smith,/works/OL31481107W,1,2015,2015,2.000,SAFE_T,T6,2015,强标题+作者匹配；最早版次年份与 first_publish_year 落在同一 T,NO_BIRTH,,,,,,,,
P2_EXTERNAL_MATCH_FRIENDLY,咆哮营的幸运儿.md,WL-WORK-2480,咆哮营的幸运儿,The Luck of Roaring Camp,布雷特·哈特,Bret Harte,,,batch6_source_refs,WL-TOPIC-Q15;WL-TOPIC-Q15-WESTERN,STABLE_T,1869,T3,1869,T3,The Luck of Roaring Camp,Bret Harte,/works/OL1128027W,23,1869,2007,2.000,SAFE_T,T3,1869,强标题+作者匹配；最早版次年份与 first_publish_year 落在同一 T,ACTIVE_RANGE_SPANS_T:1851-1902:T3-T4,,,,,,,,
P2_EXTERNAL_MATCH_FRIENDLY,在比尤拉高地.md,WL-WORK-0108,在比尤拉高地,On Beulah Height,雷金纳德·希尔,Reginald Hill,,,,WL-TOPIC-G45-MYSTERY,STABLE_T,1998,T6,1998,T6,On Beulah Height,Reginald Hill,/works/OL57023W,3,1998,2003,2.000,SAFE_T,T6,1998,强标题+作者匹配；最早版次年份与 first_publish_year 落在同一 T,NO_BIRTH,,,,,,,,
P2_EXTERNAL_MATCH_FRIENDLY,地狱之缘.md,WL-WORK-0068,地狱之缘,Rim of the Pit,黑克·塔尔博特,Hake Talbot,,,,WL-TOPIC-G45-MYSTERY,STABLE_T,1985,T6,1985,T6,Rim of the Pit,Hake Talbot,/works/OL7665436W,4,1985,2023,2.000,SAFE_T,T6,1985,强标题+作者匹配；最早版次年份与 first_publish_year 落在同一 T,ACTIVE_RANGE_SPANS_T:1915-1986:T4-T6,,,,,,,,
P2_EXTERNAL_MATCH_FRIENDLY,墓地的沉默.md,WL-WORK-0223,墓地的沉默,Jar City,阿尔纳尔杜尔·因德里达松,Arnaldur Indriðason,,,,WL-TOPIC-G45-MYSTERY,STABLE_T,2004,T6,2004,T6,Jar city,Arnaldur Indriðason,/works/OL5869540W,3,2004,2006,2.000,SAFE_T,T6,2004,强标题+作者匹配；最早版次年份与 first_publish_year 落在同一 T,ACTIVE_RANGE_SPANS_T:1976-2026:T5-T6,,,,,,,,
P2_EXTERNAL_MATCH_FRIENDLY,大地惊雷.md,WL-WORK-2493,大地惊雷,True Grit,查尔斯·波蒂斯,Charles Portis,,,batch6_source_refs,WL-TOPIC-Q15;WL-TOPIC-Q15-WESTERN,STABLE_T,1968,T5,1968,T5,True Grit,Charles Portis,/works/OL104535W,10,1968,2007,2.000,SAFE_T,T5,1968,强标题+作者匹配；最早版次年份与 first_publish_year 落在同一 T,NO_BIRTH,,,,,,,,
P2_EXTERNAL_MATCH_FRIENDLY,大天空.md,WL-WORK-2494,大天空,The Big Sky,A.B.格思里,A.B. Guthrie Jr.,,,batch6_source_refs,WL-TOPIC-Q15;WL-TOPIC-Q15-WESTERN,STABLE_T,1947,T5,1947,T5, The big sky,A.B Guthrie Jr.,/works/OL43013336W,1,1947,1947,2.000,SAFE_T,T5,1947,强标题+作者匹配；最早版次年份与 first_publish_year 落在同一 T,NO_BIRTH,,,,,,,,
P2_EXTERNAL_MATCH_FRIENDLY,天鹅之歌.md,WL-WORK-0063,天鹅之歌,Swan Song,埃德蒙·克里斯平,Edmund Crispin,,,,WL-TOPIC-G45-MYSTERY,STABLE_T,1947,T5,1947,T5,Swan song,Edmund Crispin,/works/OL3926776W,18,1947,2023,2.000,SAFE_T,T5,1947,强标题+作者匹配；最早版次年份与 first_publish_year 落在同一 T,ACTIVE_RANGE_SPANS_T:1936-1978:T4-T5,,,,,,,,
P2_EXTERNAL_MATCH_FRIENDLY,少雨之地.md,WL-WORK-2508,少雨之地,The Land of Little Rain,玛丽·奥斯汀,Mary Austin,,,batch6_source_refs,WL-TOPIC-Q15;WL-TOPIC-Q15-WESTERN,STABLE_T,1903,T4,1903,T4,The Land of Little Rain,Mary Austin,/works/OL1917146W,33,1903,2023,2.000,SAFE_T,T4,1903,强标题+作者匹配；最早版次年份与 first_publish_year 落在同一 T,ACTIVE_RANGE_SPANS_T:1883-1934:T3-T4,,,,,,,,
P2_EXTERNAL_MATCH_FRIENDLY,尸体会说话.md,WL-WORK-0121,尸体会说话,Postmortem,帕特里夏·康威尔,Patricia Cornwell,,,,WL-TOPIC-G45-MYSTERY,STABLE_T,1990,T6,1990,T6,Postmortem,Patricia Cornwell,/works/OL134383W,27,1990,2025,2.000,SAFE_T,T6,1990,强标题+作者匹配；最早版次年份与 first_publish_year 落在同一 T,ACTIVE_RANGE_SPANS_T:1971-2026:T5-T6,,,,,,,,
P2_EXTERNAL_MATCH_FRIENDLY,帽子戏法之死.md,WL-WORK-0067,帽子戏法之死,Death from a Top Hat,克莱顿·罗森,Clayton Rawson,,,,WL-TOPIC-G45-MYSTERY,STABLE_T,1962,T5,1962,T5,Death from a top hat,Clayton Rawson,/works/OL4993592W,4,1962,1987,2.000,SAFE_T,T5,1962,强标题+作者匹配；最早版次年份与 first_publish_year 落在同一 T,ACTIVE_RANGE_SPANS_T:1921-1971:T4-T5,,,,,,,,
P2_EXTERNAL_MATCH_FRIENDLY,废墟.md,WL-WORK-0688,废墟,The Ruins,斯科特·史密斯,Scott Smith,,,batch1_source_refs,WL-TOPIC-G45-HORROR,STABLE_T,2005,T6,2005,T6,The Ruins,Scott Smith,/works/OL6218186W,3,2005,2007,2.000,SAFE_T,T6,2005,强标题+作者匹配；最早版次年份与 first_publish_year 落在同一 T,NO_BIRTH,,,,,,,,
P2_EXTERNAL_MATCH_FRIENDLY,弗吉尼亚人.md,WL-WORK-2518,弗吉尼亚人,The Virginian,欧文·威斯特,Owen Wister,,,batch6_source_refs,WL-TOPIC-Q15;WL-TOPIC-Q15-WESTERN,STABLE_T,1902,T4,1902,T4,The Virginian,Owen Wister,/works/OL106175W,41,1902,2009,2.000,SAFE_T,T4,1902,强标题+作者匹配；最早版次年份与 first_publish_year 落在同一 T,ACTIVE_RANGE_SPANS_T:1875-1938:T3-T4,,,,,,,,
P2_EXTERNAL_MATCH_FRIENDLY,指匠迷案.md,WL-WORK-0136,指匠迷案,An Instance of the Fingerpost,伊恩·皮尔斯,Iain Pears,,,,WL-TOPIC-G45-MYSTERY,STABLE_T,1999,T6,1999,T6,An Instance of the Fingerpost,Iain Pears,/works/OL1900839W,1,1999,1999,2.000,SAFE_T,T6,1999,强标题+作者匹配；最早版次年份与 first_publish_year 落在同一 T,NO_BIRTH,,,,,,,,
P2_EXTERNAL_MATCH_FRIENDLY,曾达的囚徒.md,WL-WORK-2542,曾达的囚徒,The Prisoner of Zenda,安东尼·霍普,Anthony Hope,,,batch6_source_refs,WL-TOPIC-Q15;WL-TOPIC-Q15-SWASHBUCKLER,STABLE_T,1894,T4,1894,T4,the prisoner of zenda,anthony hope,/works/OL43029358W,3,1894,1994,2.000,SAFE_T,T4,1894,强标题+作者匹配；最早版次年份与 first_publish_year 落在同一 T,ACTIVE_RANGE_SPANS_T:1878-1933:T3-T4,,,,,,,,
P2_EXTERNAL_MATCH_FRIENDLY,欢乐之家.md,WL-WORK-1168,欢乐之家,Fun Home,艾莉森·贝克德尔,Alison Bechdel,,,batch2_source_refs,WL-TOPIC-G43-BILDUNGSROMAN,STABLE_T,2000,T6,2000,T6,Fun Home,Alison Bechdel,/works/OL1835957W,11,2000,2025,2.000,SAFE_T,T6,2000,强标题+作者匹配；最早版次年份与 first_publish_year 落在同一 T,ACTIVE_RANGE_SPANS_T:1975-2026:T5-T6,,,,,,,,
